Cell	annotation	x.loc	y.loc	region
Cell571	Epithelial cell	0.6806	0.6834	1
Cell572	Epithelial cell	0.5854	0.4377	1
Cell573	Fibroblast	0.6603	0.2019	1
Cell574	Immune (myeloid)	0.7318	0.9172	1
Cell575	Fibroblast	0.865	0.8572	1
Cell576	Epithelial cell	0.7619	0.5749	1
Cell577	Adipocyte	0.5956	0.0445	1
Cell578	Epithelial cell	0.9962	0.8891	1
Cell579	Epithelial cell	0.8084	0.9087	1
Cell580	Fibroblast	0.8897	0.9936	1
Cell581	Epithelial cell	0.4889	0.049	1
Cell582	Adipocyte	0.6278	0.0711	1
Cell583	Fibroblast	0.5612	0.0587	1
Cell584	Endothelial cell	0.9934	0.9103	1
Cell585	Immune (myeloid)	0.6081	0.1873	1
Cell586	Immune (myeloid)	0.5922	0.6482	1
Cell587	Muscle	0.7951	0.2476	1
Cell588	Epithelial cell	0.884	0.9934	1
Cell589	Epithelial cell	0.9444	0.6539	1
Cell590	Adipocyte	0.9586	0.6831	1
Cell591	Epithelial cell	0.9138	0.8021	1
Cell592	Endothelial cell	0.8598	0.9127	1
Cell593	Epithelial cell	0.6694	0.8935	1
Cell594	Fibroblast	0.703	0.104	1
Cell595	Fibroblast	0.9604	0.0895	1
Cell596	Adipocyte	0.982	0.6901	1
Cell597	Adipocyte	0.6063	0.8685	1
Cell598	Epithelial cell	0.7048	0.3184	1
Cell599	Adipocyte	0.8048	0.6705	1
Cell600	Adipocyte	0.8978	0.6349	1
Cell601	Fibroblast	0.6047	0.3023	1
Cell602	Adipocyte	0.7066	0.3758	1
Cell603	Endothelial cell	0.6011	0.2223	1
Cell604	Immune (myeloid)	0.7975	0.8568	1
Cell605	Epithelial cell	0.8587	0.7686	1
Cell606	Adipocyte	0.9069	0.1559	1
Cell607	Epithelial cell	0.5707	0.7387	1
Cell608	Adipocyte	0.9932	0.7285	1
Cell609	Epithelial cell	0.9059	0.467	1
Cell610	Epithelial cell	0.5845	0.1466	1
Cell611	Epithelial cell	0.5914	0.0496	1
Cell612	Epithelial cell	0.6726	0.0252	1
Cell613	Epithelial cell	0.9427	0.6678	1
Cell614	Muscle	0.6134	0.6372	1
Cell615	Adipocyte	0.6541	0.0534	1
Cell616	Adipocyte	0.701	0.4953	1
Cell617	Adipocyte	0.8251	0.6333	1
Cell618	Epithelial cell	0.8736	0.6878	1
Cell619	Adipocyte	0.9401	0.0179	1
Cell620	Epithelial cell	0.6097	0.798	1
Cell621	Epithelial cell	0.8747	0.7107	1
Cell622	Epithelial cell	0.4519	0.7599	1
Cell623	Muscle	0.9694	0.2255	1
Cell624	Epithelial cell	0.8148	0.8702	1
Cell625	Epithelial cell	0.4901	0.8609	1
Cell626	Adipocyte	0.8344	0.7032	1
Cell627	Epithelial cell	0.8824	0.2161	1
Cell628	Epithelial cell	0.523	0.8309	1
Cell629	Adipocyte	0.6103	0.0748	1
Cell630	Adipocyte	0.969	0.9333	1
Cell631	Epithelial cell	0.888	0.0368	1
Cell632	Adipocyte	0.6626	0.9628	1
Cell633	Adipocyte	0.5958	0.7099	1
Cell634	Adipocyte	0.6311	0.968	1
Cell635	Immune (myeloid)	0.4842	0.8004	1
Cell636	Epithelial cell	0.7928	0.0895	1
Cell637	Epithelial cell	0.7362	0.3567	1
Cell638	Endothelial cell	0.7238	0.7421	1
Cell639	Epithelial cell	0.8732	0.7806	1
Cell640	Adipocyte	0.9997	0.2392	1
Cell641	Adipocyte	0.8969	0.5466	1
Cell642	Fibroblast	0.6332	0.5174	1
Cell643	Adipocyte	0.9194	0.8314	1
Cell644	Epithelial cell	0.4767	0.9277	1
Cell645	Epithelial cell	0.7864	0.5771	1
Cell646	Epithelial cell	0.7562	0.3184	1
Cell647	Endothelial cell	0.5525	0.3322	1
Cell648	Adipocyte	0.6121	0.8387	1
Cell649	Endothelial cell	0.6802	0.9248	1
Cell650	Muscle	0.568	0.4024	1
Cell651	Epithelial cell	0.8111	0.3297	1
Cell652	Epithelial cell	0.5855	0.2396	1
Cell653	Epithelial cell	0.9051	0.3685	1
Cell654	Endothelial cell	0.6365	0.8585	1
Cell655	Epithelial cell	0.5007	0.9447	1
Cell656	Adipocyte	0.5736	0.4148	1
Cell657	Fibroblast	0.713	0.3874	1
Cell658	Fibroblast	0.5382	0.6566	1
Cell659	Epithelial cell	0.995	0.3644	1
Cell660	Epithelial cell	0.6398	0.8437	1
Cell661	Adipocyte	0.5586	0.2917	1
Cell662	Epithelial cell	0.7317	0.5816	1
Cell663	Epithelial cell	0.7334	0.9711	1
Cell664	Fibroblast	0.5165	0.3358	1
Cell665	Adipocyte	0.6397	0.7822	1
Cell666	Epithelial cell	0.8392	0.8827	1
Cell667	Immune (myeloid)	0.6895	0.3354	1
Cell668	Endothelial cell	0.979	0.0428	1
Cell669	Epithelial cell	0.4713	0.064	1
Cell670	Epithelial cell	0.6899	0.1021	1
Cell671	Adipocyte	0.9979	0.2257	1
Cell672	Adipocyte	0.822	0.4119	1
Cell673	Epithelial cell	0.4785	0.9948	1
Cell674	Adipocyte	0.7972	0.6601	1
Cell675	Endothelial cell	0.8553	0.6394	1
Cell676	Epithelial cell	0.9178	0.0044	1
Cell677	Endothelial cell	0.7199	0.247	1
Cell678	Fibroblast	0.7145	0.1133	1
Cell679	Immune (myeloid)	0.5633	0.9414	1
Cell680	Fibroblast	0.6397	0.5746	1
Cell681	Adipocyte	0.6798	0.224	1
Cell682	Immune (myeloid)	0.7431	0.5067	1
Cell683	Epithelial cell	0.9095	0.5355	1
Cell684	Epithelial cell	0.6576	0.5144	1
Cell685	Epithelial cell	0.7322	0.6376	1
Cell686	Fibroblast	0.8314	0.0339	1
Cell687	Epithelial cell	0.7806	0.1136	1
Cell688	Fibroblast	0.8513	0.6855	1
Cell689	Epithelial cell	0.5606	0.4744	1
Cell690	Immune (myeloid)	0.7339	0.4468	1
Cell691	Fibroblast	0.8148	0.5085	1
Cell692	Adipocyte	0.9292	0.6626	1
Cell693	Endothelial cell	0.5511	0.4394	1
Cell694	Epithelial cell	0.7919	0.0429	1
Cell695	Adipocyte	0.8821	0.8364	1
Cell696	Fibroblast	0.6266	0.3277	1
Cell697	Epithelial cell	0.9319	0.8884	1
Cell698	Epithelial cell	0.7451	0.2647	1
Cell699	Epithelial cell	0.8238	0.5938	1
Cell700	Adipocyte	0.6775	0.6574	1
Cell701	Adipocyte	0.8815	0.6912	1
Cell702	Epithelial cell	0.9675	0.6037	1
Cell703	Fibroblast	0.7064	0.1003	1
Cell704	Endothelial cell	0.7643	0.9424	1
Cell705	Fibroblast	0.5377	0.305	1
Cell706	Adipocyte	0.6276	0.4192	1
Cell707	Epithelial cell	0.8691	0.2672	1
Cell708	Endothelial cell	0.834	0.8924	1
Cell709	Epithelial cell	0.8688	0.5527	1
Cell710	Fibroblast	0.6673	0.3052	1
Cell711	Epithelial cell	0.6937	0.8741	1
Cell712	Adipocyte	0.6443	0.426	1
Cell713	Adipocyte	0.9012	0.6087	1
Cell714	Fibroblast	0.8787	0.0844	1
Cell715	Epithelial cell	0.9954	0.3155	1
Cell716	Epithelial cell	0.7891	0.8823	1
Cell717	Adipocyte	0.7011	0.4174	1
Cell718	Epithelial cell	0.6762	0.664	1
Cell719	Endothelial cell	0.601	0.4543	1
Cell720	Fibroblast	0.9917	0.2893	1
Cell721	Epithelial cell	0.8678	0.4807	1
Cell722	Epithelial cell	0.9644	0.9019	1
Cell723	Adipocyte	0.7413	0.5344	1
Cell724	Epithelial cell	0.9948	0.7953	1
Cell725	Fibroblast	0.6132	0.3582	1
Cell726	Epithelial cell	0.7196	0.4594	1
Cell727	Fibroblast	0.853	0.8318	1
Cell728	Epithelial cell	0.7294	0.1326	1
Cell729	Adipocyte	0.6804	0.8085	1
Cell730	Immune (myeloid)	0.7846	0.2094	1
Cell731	Epithelial cell	0.8372	0.3429	1
Cell732	Endothelial cell	0.9639	0.0908	1
Cell733	Adipocyte	0.4585	0.9454	1
Cell734	Adipocyte	0.5635	0.0916	1
Cell735	Adipocyte	0.7456	0.685	1
Cell736	Muscle	0.6156	0.131	1
Cell737	Fibroblast	0.5943	0.5281	1
Cell738	Adipocyte	0.9018	0.2234	1
Cell739	Epithelial cell	0.7549	0.318	1
Cell740	Epithelial cell	0.8319	0.6879	1
Cell741	Epithelial cell	0.584	0.6903	1
Cell742	Adipocyte	0.8371	0.439	1
Cell743	Epithelial cell	0.6417	0.1259	1
Cell744	Epithelial cell	0.8531	0.4053	1
Cell745	Epithelial cell	0.9896	0.8047	1
Cell746	Epithelial cell	0.5542	0.3068	1
Cell747	Adipocyte	0.5038	0.3236	1
Cell748	Epithelial cell	0.7793	0.3342	1
Cell749	Muscle	0.7387	0.313	1
Cell750	Epithelial cell	0.8377	0.0977	1
Cell751	Epithelial cell	0.9997	0.8575	1
Cell752	Adipocyte	0.8887	0.7697	1
Cell753	Fibroblast	0.7661	0.7869	1
Cell754	Epithelial cell	0.7901	0.4674	1
Cell755	Fibroblast	0.7982	0.0477	1
Cell756	Epithelial cell	0.8937	0.9485	1
Cell757	Epithelial cell	0.9906	0.2343	1
Cell758	Epithelial cell	0.6926	0.2631	1
Cell759	Endothelial cell	0.8632	0.2668	1
Cell760	Fibroblast	0.6045	0.9156	1
Cell761	Endothelial cell	0.7031	0.5741	1
Cell762	Muscle	0.9296	0.1114	1
Cell763	Adipocyte	0.9683	0.566	1
Cell764	Fibroblast	0.9313	0.7869	1
Cell765	Epithelial cell	0.4757	0.0346	1
Cell766	Epithelial cell	0.5269	0.2848	1
Cell767	Adipocyte	0.7032	0.6918	1
Cell768	Adipocyte	0.5234	0.305	1
Cell769	Epithelial cell	0.8681	0.3915	1
Cell770	Epithelial cell	0.6926	0.659	1
Cell771	Epithelial cell	0.5759	0.0045	1
Cell772	Epithelial cell	0.5284	0.0164	1
Cell773	Endothelial cell	0.7038	0.032	1
Cell774	Fibroblast	0.5502	0.2409	1
Cell775	Epithelial cell	0.8631	0.7125	1
Cell776	Epithelial cell	0.9704	0.247	1
Cell777	Adipocyte	0.7779	0.9982	1
Cell778	Adipocyte	0.7066	0.988	1
Cell779	Endothelial cell	0.5275	0.1609	1
Cell780	Epithelial cell	0.5442	0.8145	1
Cell781	Fibroblast	0.7375	0.5077	1
Cell782	Epithelial cell	0.7124	0.7336	1
Cell783	Epithelial cell	0.5151	0.0428	1
Cell784	Fibroblast	0.6788	0.599	1
Cell785	Epithelial cell	0.5941	0.4349	1
Cell786	Epithelial cell	0.6267	0.6679	1
Cell787	Adipocyte	0.6517	0.7232	1
Cell788	Epithelial cell	0.8876	0.2342	1
Cell789	Fibroblast	0.9169	0.6634	1
Cell790	Epithelial cell	0.6614	0.4104	1
Cell791	Adipocyte	0.934	0.7531	1
Cell792	Endothelial cell	0.6404	0.0656	1
Cell793	Endothelial cell	0.8905	0.7987	1
Cell794	Fibroblast	0.6965	0.2091	1
Cell795	Endothelial cell	0.9595	0.1941	1
Cell796	Epithelial cell	0.745	0.5295	1
Cell797	Adipocyte	0.491	0.1392	1
Cell798	Epithelial cell	0.821	0.319	1
Cell799	Adipocyte	0.79990000000000006	0.6571	1
Cell800	Immune (myeloid)	0.4828	0.8493	1
Cell801	Adipocyte	0.763	0.6113	1
Cell802	Adipocyte	0.7618	0.8657	1
Cell803	Epithelial cell	0.6237	0.5485	1
Cell804	Immune (myeloid)	0.7859	0.8411	1
Cell805	Adipocyte	0.7391	0.0395	1
Cell806	Endothelial cell	0.8474	0.4622	1
Cell807	Endothelial cell	0.9289	0.0142	1
Cell808	Adipocyte	0.9511	0.4495	1
Cell809	Adipocyte	0.9037	0.9711	1
Cell810	Muscle	0.8841	0.6383	1
Cell811	Epithelial cell	0.7377	0.9382	1
Cell812	Epithelial cell	0.5738	0.1427	1
Cell813	Adipocyte	0.5746	0.5963	1
Cell814	Epithelial cell	0.603	0.382	1
Cell815	Epithelial cell	0.7673	0.1497	1
Cell816	Endothelial cell	0.9105	0.6748	1
Cell817	Fibroblast	0.9397	0.3914	1
Cell818	Epithelial cell	0.5435	0.2191	1
Cell819	Endothelial cell	0.7377	0.3489	1
Cell820	Endothelial cell	0.4564	0.1447	1
Cell821	Adipocyte	0.882	0.8841	1
Cell822	Endothelial cell	0.7061	0.8095	1
Cell823	Epithelial cell	0.8373	0.1711	1
Cell824	Epithelial cell	0.908	0.7558	1
Cell825	Epithelial cell	0.7063	0.9977	1
Cell826	Epithelial cell	0.8432	0.7639	1
Cell827	Adipocyte	0.9165	0.1546	1
Cell828	Endothelial cell	0.9345	0.3484	1
Cell829	Endothelial cell	0.5278	0.0833	1
Cell830	Epithelial cell	0.9267	0.028	1
Cell831	Adipocyte	0.9705	0.6387	1
Cell832	Adipocyte	0.53	0.1617	1
Cell833	Epithelial cell	0.5062	0.6376	1
Cell834	Endothelial cell	0.6476	0.3728	1
Cell835	Endothelial cell	0.4547	0.0907	1
Cell836	Adipocyte	0.7208	0.999	1
Cell837	Epithelial cell	0.7044	0.837	1
Cell838	Fibroblast	0.4854	0.7934	1
Cell839	Adipocyte	0.8296	0.4346	1
Cell840	Endothelial cell	0.7675	0.6125	1
Cell841	Epithelial cell	0.9851	0.7317	1
Cell842	Endothelial cell	0.6233	0.335	1
Cell843	Fibroblast	0.9025	0.3856	1
Cell844	Epithelial cell	0.7748	0.1242	1
Cell845	Epithelial cell	0.948	0.1764	1
Cell846	Epithelial cell	0.9394	0.5126	1
Cell847	Endothelial cell	0.732	0.5231	1
Cell848	Epithelial cell	0.9672	0.709	1
Cell849	Adipocyte	0.8118	0.6466	1
Cell850	Adipocyte	0.8735	0.8393	1
Cell851	Adipocyte	0.8464	0.6691	1
Cell852	Adipocyte	0.7169	0.537	1
Cell853	Endothelial cell	0.7416	0.1453	1
Cell854	Adipocyte	0.5723	0.7862	1
Cell855	Immune (myeloid)	0.7487	0.4464	1
Cell856	Epithelial cell	0.589	0.4383	1
Cell857	Adipocyte	0.8852	0.1648	1
Cell858	Endothelial cell	0.8	0.023	1
Cell859	Endothelial cell	0.5914	0.4573	1
Cell860	Epithelial cell	0.7985	0.883	1
Cell861	Adipocyte	0.8324	0.4305	1
Cell862	Endothelial cell	0.5892	0.9202	1
Cell863	Adipocyte	0.7476	0.3039	1
Cell864	Epithelial cell	0.9952	0.8026	1
Cell865	Endothelial cell	0.7068	0.3982	1
Cell866	Fibroblast	0.8242	0.9807	1
Cell867	Epithelial cell	0.6832	0.9755	1
Cell868	Epithelial cell	0.9921	0.914	1
Cell869	Epithelial cell	0.6108	0.994	1
Cell870	Epithelial cell	0.6189	0.8103	1
Cell871	Endothelial cell	0.8771	0.4705	1
Cell872	Adipocyte	0.7253	0.1343	1
Cell873	Fibroblast	0.6514	0.6233	1
Cell874	Epithelial cell	0.9471	0.5731	1
Cell875	Fibroblast	0.6963	0.7612	1
Cell876	Epithelial cell	0.6132	0.3411	1
Cell877	Adipocyte	0.4718	0.178	1
Cell878	Fibroblast	0.5832	0.8933	1
Cell879	Adipocyte	0.9104	0.874	1
Cell880	Adipocyte	0.8228	0.4944	1
Cell881	Epithelial cell	0.9875	0.6634	1
Cell882	Adipocyte	0.6882	0.7905	1
Cell883	Adipocyte	0.9259	0.4375	1
Cell884	Epithelial cell	0.7758	0.8696	1
Cell885	Epithelial cell	0.8916	0.8463	1
Cell886	Epithelial cell	0.8463	0.4943	1
Cell887	Fibroblast	0.6635	0.2104	1
Cell888	Adipocyte	0.924	0.7133	1
Cell889	Epithelial cell	0.8231	0.2223	1
Cell890	Fibroblast	0.5066	0.2822	1
Cell891	Endothelial cell	0.9771	0.8865	1
Cell892	Adipocyte	0.6257	0.5677	1
Cell893	Epithelial cell	0.7082	0.1738	1
Cell894	Epithelial cell	0.5148	0.2258	1
Cell895	Epithelial cell	0.6338	0.4054	1
Cell896	Epithelial cell	0.7498	0.8555	1
Cell897	Adipocyte	0.581	0.8088	1
Cell898	Adipocyte	0.5543	0.1267	1
Cell899	Adipocyte	0.9379	0.7184	1
Cell900	Adipocyte	0.6534	0.2961	1
Cell901	Adipocyte	0.9152	0.5819	1
Cell902	Muscle	0.9137	0.43	1
Cell903	Fibroblast	0.9372	0.59	1
Cell904	Endothelial cell	0.7304	0.0365	1
Cell905	Epithelial cell	0.9828	0.2005	1
Cell906	Epithelial cell	0.6553	0.9571	1
Cell907	Epithelial cell	0.554	0.1184	1
Cell908	Immune (myeloid)	0.9059	0.3087	1
Cell909	Fibroblast	0.9799	0.8401	1
Cell910	Fibroblast	0.5891	0.768	1
Cell911	Epithelial cell	0.9192	0.748	1
Cell912	Fibroblast	0.5099	0.1732	1
Cell913	Endothelial cell	0.9541	0.0877	1
Cell914	Epithelial cell	0.8949	0.6319	1
Cell915	Fibroblast	0.5483	0.8807	1
Cell916	Muscle	0.634	0.3021	1
Cell917	Epithelial cell	0.8463	0.7444	1
Cell918	Epithelial cell	0.726	0.3097	1
Cell919	Adipocyte	0.6791	0.19	1
Cell920	Fibroblast	0.8993	0.1479	1
Cell921	Epithelial cell	0.7564	0.6692	1
Cell922	Epithelial cell	0.5054	0.1978	1
Cell923	Epithelial cell	0.9408	0.1124	1
Cell924	Epithelial cell	0.845	0.3825	1
Cell925	Muscle	0.869	0.4299	1
Cell926	Adipocyte	0.7671	0.2459	1
Cell927	Epithelial cell	0.9653	0.0623	1
Cell928	Fibroblast	0.7802	0.78	1
Cell929	Fibroblast	0.7226	0.1789	1
Cell930	Epithelial cell	0.7942	0.2509	1
Cell931	Endothelial cell	0.8886	0.3098	1
Cell932	Epithelial cell	0.7201	0.0965	1
Cell933	Epithelial cell	0.7278	0.2204	1
Cell934	Immune (myeloid)	0.4933	0.9518	1
Cell935	Adipocyte	0.8249	0.1832	1
Cell936	Adipocyte	0.749	0.5051	1
Cell937	Fibroblast	0.6472	0.4173	1
Cell938	Epithelial cell	0.6792	0.2177	1
Cell939	Endothelial cell	0.8912	0.2471	1
Cell940	Epithelial cell	0.6852	0.7942	1
Cell941	Epithelial cell	0.7299	0.3999	1
Cell942	Endothelial cell	0.6255	0.2843	1
Cell943	Adipocyte	0.7299	0.4605	1
Cell944	Adipocyte	0.6229	0.4189	1
Cell945	Adipocyte	0.7149	0.0335	1
Cell946	Immune (myeloid)	0.7548	0.3184	1
Cell947	Epithelial cell	0.8557	0.4589	1
Cell948	Adipocyte	0.6058	0.5866	1
Cell949	Immune (myeloid)	0.662	0.9357	1
Cell950	Epithelial cell	0.7895	0.4898	1
Cell951	Endothelial cell	0.6746	0.4278	1
Cell952	Adipocyte	0.8917	0.4409	1
Cell953	Adipocyte	0.6511	0.2432	1
Cell954	Endothelial cell	0.9235	0.404	1
Cell955	Endothelial cell	0.8654	0.9611	1
Cell956	Fibroblast	0.4521	0.0168	1
Cell957	Fibroblast	0.8662	0.8144	1
Cell958	Epithelial cell	0.7401	0.3519	1
Cell959	Adipocyte	0.8614	0.7056	1
Cell960	Adipocyte	0.7406	0.2639	1
Cell961	Epithelial cell	0.917	0.3964	1
Cell962	Fibroblast	0.7436	0.7475	1
Cell963	Fibroblast	0.8408	0.2952	1
Cell964	Endothelial cell	0.7604	0.0788	1
Cell965	Epithelial cell	0.7126	0.6299	1
Cell966	Epithelial cell	0.5109	0.6404	1
Cell967	Epithelial cell	0.9979	0.0901	1
Cell968	Epithelial cell	0.7621	0.1879	1
Cell969	Adipocyte	0.8553	0.7464	1
Cell970	Fibroblast	0.5946	0.4728	1
Cell971	Immune (myeloid)	0.7042	0.6216	1
Cell972	Epithelial cell	0.694	0.7053	1
Cell973	Epithelial cell	0.963	0.8396	1
Cell974	Epithelial cell	0.8951	0.9992	1
Cell975	Adipocyte	0.6751	0.321	1
Cell976	Muscle	0.4578	0.0232	1
Cell977	Epithelial cell	0.6092	0.8529	1
Cell978	Epithelial cell	0.9267	0.5265	1
Cell979	Endothelial cell	0.8911	0.371	1
Cell980	Epithelial cell	0.8162	0.6547	1
Cell981	Adipocyte	0.5806	0.8202	1
Cell982	Adipocyte	0.9718	0.7802	1
Cell983	Adipocyte	0.8328	0.3912	1
Cell984	Epithelial cell	0.7396	0.8754	1
Cell985	Endothelial cell	0.6394	1	1
Cell986	Adipocyte	0.4803	0.8161	1
Cell987	Fibroblast	0.7787	0.4287	1
Cell988	Endothelial cell	0.7151	0.8717	1
Cell989	Endothelial cell	0.7497	0.4919	1
Cell990	Fibroblast	0.8271	0.8016	1
Cell991	Epithelial cell	0.5898	0.4322	1
Cell992	Epithelial cell	0.8132	0.6422	1
Cell993	Adipocyte	0.948	0.2006	1
Cell994	Fibroblast	0.5701	0.0923	1
Cell995	Endothelial cell	0.7725	0.1626	1
Cell996	Epithelial cell	0.983	0.1032	1
Cell997	Epithelial cell	0.7932	0.8913	1
Cell998	Adipocyte	0.772	0.6899	1
Cell999	Fibroblast	0.572	0.0953	1
Cell1000	Endothelial cell	0.8057	0.6021	1
Cell1001	Epithelial cell	0.5241	0.914	1
Cell1002	Adipocyte	0.8105	0.877	1
Cell1003	Epithelial cell	0.7984	0.7846	1
Cell1004	Fibroblast	0.9498	0.772	1
Cell1005	Epithelial cell	0.6497	0.1825	1
Cell1006	Adipocyte	0.4911	0.9177	1
Cell1007	Adipocyte	0.8092	0.6065	1
Cell1008	Endothelial cell	0.9772	0.5777	1
Cell1009	Epithelial cell	0.9052	0.4702	1
Cell1010	Endothelial cell	0.8184	0.7848	1
Cell1011	Adipocyte	0.9855	0.5803	1
Cell1012	Adipocyte	0.773	0.6281	1
Cell1013	Epithelial cell	0.6298	0.3141	1
Cell1014	Adipocyte	0.7186	0.7015	1
Cell1015	Epithelial cell	0.7431	0.2418	1
Cell1016	Epithelial cell	0.7427	0.5112	1
Cell1017	Epithelial cell	0.9379	0.1789	1
Cell1018	Epithelial cell	0.9056	0.8759	1
Cell1019	Adipocyte	0.8736	0.5102	1
Cell1020	Adipocyte	0.9157	0.7915	1
Cell1021	Epithelial cell	0.8031	0.3121	1
Cell1022	Immune (myeloid)	0.8053	0.1766	1
Cell1023	Adipocyte	0.6985	0.0343	1
Cell1024	Adipocyte	0.5377	0.2354	1
Cell1025	Epithelial cell	0.5798	0.3246	1
Cell1026	Fibroblast	0.6747	0.1718	1
Cell1027	Endothelial cell	0.7687	0.9476	1
Cell1028	Adipocyte	0.8683	0.8311	1
Cell1029	Fibroblast	0.6467	0.2499	1
Cell1030	Fibroblast	0.6877	0.5413	1
Cell1031	Epithelial cell	0.9751	0.2429	1
Cell1032	Immune (myeloid)	0.9685	0.2016	1
Cell1033	Epithelial cell	0.5318	0.7655	1
Cell1034	Endothelial cell	0.9354	0.9404	1
Cell1035	Epithelial cell	0.9388	0.7615	1
Cell1036	Epithelial cell	0.9655	0.2363	1
Cell1037	Endothelial cell	0.501	0.2992	1
Cell1038	Endothelial cell	0.7213	0.2254	1
Cell1039	Adipocyte	0.5807	0.0406	1
Cell1040	Adipocyte	0.6741	0.0451	1
Cell1041	Adipocyte	0.9465	0.6604	1
Cell1042	Fibroblast	0.8016	0.7637	1
Cell1043	Adipocyte	0.7024	0.4271	1
Cell1044	Muscle	0.6878	0.4393	1
Cell1045	Fibroblast	0.5465	0.1386	1
Cell1046	Epithelial cell	0.7086	0.5602	1
Cell1047	Fibroblast	0.6497	0.4208	1
Cell1048	Adipocyte	0.7098	0.1382	1
Cell1049	Epithelial cell	0.766	0.0301	1
Cell1050	Epithelial cell	0.8331	0.464	1
Cell1051	Immune (myeloid)	0.6077	0.5195	1
Cell1052	Fibroblast	0.567	0.7583	1
Cell1053	Epithelial cell	0.8113	0.8412	1
Cell1054	Fibroblast	0.4904	0.9381	1
Cell1055	Adipocyte	0.5888	0.5494	1
Cell1056	Fibroblast	0.6043	0.2835	1
Cell1057	Epithelial cell	0.9032	0.2854	1
Cell1058	Endothelial cell	0.7697	0.9592	1
Cell1059	Epithelial cell	0.5138	0.9855	1
Cell1060	Adipocyte	0.797	0.1312	1
Cell1061	Adipocyte	0.8361	0.8515	1
Cell1062	Endothelial cell	0.8546	0.0714	1
Cell1063	Epithelial cell	0.57	0.6209	1
Cell1064	Fibroblast	0.5895	0.2975	1
Cell1065	Fibroblast	0.9072	0.3573	1
Cell1066	Adipocyte	0.4525	0.1454	1
Cell1067	Fibroblast	0.9045	0.2125	1
Cell1068	Epithelial cell	0.9107	0.1428	1
Cell1069	Epithelial cell	0.683	0.238	1
Cell1070	Endothelial cell	0.6871	0.2332	1
Cell1071	Adipocyte	0.9081	0.8154	1
Cell1072	Epithelial cell	0.8681	0.0959	1
Cell1073	Muscle	0.6735	0.1556	1
Cell1074	Epithelial cell	0.9893	0.4327	1
Cell1075	Epithelial cell	0.7559	0.0912	1
Cell1076	Adipocyte	0.6149	0.8083	1
Cell1077	Endothelial cell	0.4926	0.1157	1
Cell1078	Adipocyte	0.7924	0.9573	1
Cell1079	Epithelial cell	0.5821	0.7514	1
Cell1080	Epithelial cell	0.6648	0.0195	1
Cell1081	Epithelial cell	0.5519	0.4914	1
Cell1082	Fibroblast	0.9356	0.154	1
Cell1083	Fibroblast	0.9132	0.0476	1
Cell1084	Epithelial cell	0.7086	0.2126	1
Cell1085	Epithelial cell	0.8341	0.0809	1
Cell1086	Adipocyte	0.7794	0.7257	1
Cell1087	Adipocyte	0.9992	0.7512	1
Cell1088	Epithelial cell	0.7913	0.8634	1
Cell1089	Adipocyte	0.7844	0.6417	1
Cell1090	Epithelial cell	0.5885	0.5485	1
Cell1091	Adipocyte	0.5259	0.1035	1
Cell1092	Epithelial cell	0.9535	0.7411	1
Cell1093	Adipocyte	0.8207	0.642	1
Cell1094	Adipocyte	0.7437	0.8778	1
Cell1095	Adipocyte	0.6518	0.1042	1
Cell1096	Epithelial cell	0.919	0.4546	1
Cell1097	Epithelial cell	0.5831	0.9189	1
Cell1098	Endothelial cell	0.5939	0.1916	1
Cell1099	Fibroblast	0.9916	0.0783	1
Cell1100	Epithelial cell	0.7094	0.9694	1
Cell1101	Epithelial cell	0.6462	0.4853	1
Cell1102	Epithelial cell	0.5732	0.1231	1
Cell1103	Immune (myeloid)	0.8591	0.5262	1
Cell1104	Epithelial cell	0.6556	0.5183	1
Cell1105	Adipocyte	0.8455	0.2037	1
Cell1106	Epithelial cell	0.7851	0.5445	1
Cell1107	Adipocyte	0.8875	0.9053	1
Cell1108	Adipocyte	0.5779	0.0776	1
Cell1109	Epithelial cell	0.6889	0.5812	1
Cell1110	Immune (myeloid)	0.7046	0.7315	1
Cell1111	Adipocyte	0.8373	0.4508	1
Cell1112	Endothelial cell	0.9683	0.6387	1
Cell1113	Epithelial cell	0.8847	0.3883	1
Cell1114	Epithelial cell	0.4882	0.1334	1
Cell1115	Epithelial cell	0.7436	0.778	1
Cell1116	Epithelial cell	0.9662	0.5263	1
Cell1117	Epithelial cell	0.6645	0.6391	1
Cell1118	Adipocyte	0.6066	0.3171	1
Cell1119	Epithelial cell	0.7688	0.6234	1
Cell1120	Epithelial cell	0.8727	0.9954	1
Cell1121	Adipocyte	0.9558	0.584	1
Cell1122	Adipocyte	0.9071	0.0518	1
Cell1123	Adipocyte	0.684	0.0163	1
Cell1124	Epithelial cell	0.8009	0.4974	1
Cell1125	Adipocyte	0.9139	0.521	1
Cell1126	Adipocyte	0.811	0.8208	1
Cell1127	Adipocyte	0.6248	0.92	1
Cell1128	Epithelial cell	0.8117	0.6026	1
Cell1129	Epithelial cell	0.4826	0.9527	1
Cell1130	Adipocyte	0.6955	0.0481	1
Cell1131	Epithelial cell	0.4798	0.7814	1
Cell1132	Fibroblast	0.8097	0.7488	1
Cell1133	Adipocyte	0.6465	0.7189	1
Cell1134	Epithelial cell	0.6515	0.7415	1
Cell1135	Epithelial cell	0.6267	0.7995	1
Cell1136	Adipocyte	0.5933	0.6391	1
Cell1137	Fibroblast	0.7711	0.7529	1
