Cell	annotation	x.loc	y.loc
Cell2704	Tumor	8902.4121	-151.8038
Cell2705	Tumor	8661.6498	549.5713
Cell2706	Tumor	8946.3798	105.5152
Cell2707	Tumor	9200.6622	-83.2607
Cell2708	Tumor	8865.6175	250.3602
Cell2709	Tumor	8913.1925	-114.4019
Cell2710	Tumor	8834.797	178.7285
Cell2711	Tumor	8900.9229	-71.3407
Cell2712	Tumor	8974.8553	123.319
Cell2713	Tumor	8936.8316	-2.4645
Cell2714	Tumor	8836.315	285.9327
Cell2715	Tumor	8985.848	53.663
Cell2716	Tumor	9027.4877	45.4084
Cell2717	Tumor	9037.2175	-83.5365
Cell2718	Tumor	8950.165	-52.5176
Cell2719	Tumor	8932.9401	19.2125
Cell2720	Tumor	9060.4635	-48.4311
Cell2721	Tumor	8883.648	-135.9951
Cell2722	Tumor	8992.8791	129.2757
Cell2723	Tumor	8903.154	-163.1511
Cell2724	Tumor	8746.5129	453.4938
Cell2725	Tumor	8848.3657	301.2688
Cell2726	Tumor	8874.0533	-77.4066
Cell2727	Tumor	9012.5657	26.2315
Cell2728	Tumor	8814.5207	198.8134
Cell2729	Tumor	9025.2785	23.669
Cell2730	Tumor	8991.8644	94.877
Cell2731	Tumor	8778.6089	409.9672
Cell2732	Tumor	9113.5517	-53.7951
Cell2733	Tumor	8887.6921	225.2112
Cell2734	Tumor	9198.3218	-95.0871
Cell2735	Tumor	8927.5471	217.2413
Cell2736	Tumor	8910.0984	77.6061
Cell2737	Tumor	8969.6169	-57.186
Cell2738	Tumor	8885.2733	45.382
Cell2739	Tumor	8978.2425	73.2506
Cell2740	Tumor	8858.5483	-3.2519
Cell2741	Tumor	9009.8698	-170.6873
Cell2742	Tumor	8892.4109	195.5248
Cell2743	Tumor	8955.4876	-100.0821
Cell2744	Tumor	9008.0232	20.9634
Cell2745	Tumor	8925.0226	177.8962
Cell2746	Tumor	8947.2131	140.4533
Cell2747	Tumor	9059.1292	-2.6701
Cell2748	Tumor	8888.2282	-26.753
Cell2749	Tumor	8946.8669	8.9614
Cell2750	Tumor	9015.483	-34.7402
Cell2751	Tumor	8851.2812	89.4845
Cell2752	Tumor	8899.1298	12.1738
Cell2753	Tumor	8809.0048	110.2762
Cell2754	Tumor	8828.1176	316.1755
Cell2755	Tumor	9149.7947	-52.402
Cell2756	Tumor	8960.5401	-13.6543
Cell2757	Tumor	8984.8494	38.9936
Cell2758	Tumor	8924.0099	51.918
Cell2759	Tumor	9040.0923	5.3974
Cell2760	Tumor	8935.0943	39.1368
Cell2761	Tumor	9001.0957	-108.776
Cell2762	Tumor	8942.9077	119.3823
Cell2763	Tumor	9172.4698	-109.2216
Cell2764	Tumor	9028.4054	-85.5911
Cell2765	Tumor	8921.4596	-128.7306
Cell2766	Tumor	8833.0695	149.8877
Cell2767	Tumor	9015.3218	69.0679
Cell2768	Tumor	8852.407	-48.6805
Cell2769	Tumor	9031.3953	32.9232
Cell2770	Tumor	8873.604	121.1233
Cell2771	Tumor	8923.359	33.3897
Cell2772	Tumor	8902.7553	149.703
Cell2773	Tumor	8956.9326	31.1375
Cell2774	Tumor	9024.5261	-113.7549
Cell2775	Tumor	8861.7795	0.7145
Cell2776	Tumor	8820.0066	279.2768
Cell2777	Tumor	8865.2649	71.3993
Cell2778	Tumor	8956.7574	-82.8676
Cell2779	Tumor	8979.5391	27.1093
Cell2780	Tumor	8950.5862	125.5417
Cell2781	Tumor	8883.7233	218.8691
Cell2782	Tumor	8897.3387	176.3857
Cell2783	Tumor	8874.8859	-52.2325
Cell2784	Tumor	8958.8634	-86.9056
Cell2785	Tumor	8896.1899	44.9216
Cell2786	Tumor	8874.7455	24.3101
Cell2787	Tumor	8884.9076	255.9495
Cell2788	Tumor	8862.7209	215.7946
Cell2789	Tumor	8932.1541	41.2832
Cell2790	Tumor	8967.6163	151.2586
Cell2791	Tumor	8946.358	37.9157
Cell2792	Tumor	9164.2568	-91.4557
Cell2793	Tumor	8833.3994	317.2679
Cell2794	Tumor	8877.0015	25.8998
Cell2795	Tumor	8882.3108	64.3542
Cell2796	Tumor	8932.6321	237.5794
Cell2797	Tumor	8897.5676	-99.2028
Cell2798	Tumor	9120.6242	-69.669
Cell2799	Tumor	9113.8514	2.3797
Cell2800	Tumor	8924.8108	179.2613
Cell2801	Tumor	9077.986	32.3529
Cell2802	Tumor	8878.3477	28.3775
Cell2803	Tumor	8970.3241	-159.5718
Cell2804	Tumor	8837.1521	-77.7926
Cell2805	Tumor	8836.2756	66.423
Cell2806	Tumor	8900.9839	150.5685
Cell2807	Tumor	8790.8981	388.8204
Cell2808	Tumor	9091.1247	-55.8071
Cell2809	Tumor	9041.4547	-55.8155
Cell2810	Tumor	8895.8484	-120.6628
Cell2811	Tumor	9032.017	101.466
Cell2812	Tumor	8887.0055	134.3238
Cell2813	Tumor	8867.3476	188.4385
Cell2814	Tumor	8906.8525	254.0346
Cell2815	Tumor	8919.6295	145.2263
Cell2816	Tumor	8784.4799	376.5968
Cell2817	Tumor	8915.599	169.4351
Cell2818	Tumor	8989.2437	-8.301
Cell2819	Tumor	8915.5461	-99.2132
Cell2820	Tumor	8803.6294	388.3862
Cell2821	Tumor	8880.95	-16.9176
Cell2822	Tumor	8828.8071	63.7794
Cell2823	Tumor	8946.394	150.7181
Cell2824	Tumor	8854.5218	60.8786
Cell2825	Tumor	8932.6256	-100.0283
Cell2826	Tumor	9088.835	-88.6519
Cell2827	Tumor	9122.5628	-98.4219
Cell2828	Tumor	8871.8478	85.7397
Cell2829	Tumor	8923.3393	-28.6078
Cell2830	Tumor	9096.9202	-28.1012
Cell2831	Tumor	8951.7386	8.9205
Cell2832	Tumor	9159.3888	-100.2742
Cell2833	Tumor	8865.3052	-26.4489
Cell2834	Tumor	8921.5182	19.9019
Cell2835	Tumor	9135.8477	-79.3023
Cell2836	Tumor	8976.4164	156.562
Cell2837	Tumor	8974.8437	-73.599
Cell2838	Tumor	9017.1706	40.8357
Cell2839	Tumor	8981.3953	-57.7666
Cell2840	Tumor	8953.9591	-119.2392
Cell2841	Tumor	9215.8084	-148.7685
Cell2842	Tumor	8961.1657	144.9247
Cell2843	Tumor	8811.4961	141.6411
Cell2844	Tumor	8947.3182	172.8589
Cell2845	Tumor	9012.7278	30.5202
Cell2846	Tumor	9097.5541	5.6325
Cell2847	Tumor	8959.447	-51.137
Cell2848	Tumor	9019.4164	-9.0181
Cell2849	Tumor	8950.6707	58.0644
Cell2850	Tumor	8862.1151	-2.3704
Cell2851	Tumor	8930.8746	15.8383
Cell2852	Tumor	8920.8304	17.2039
Cell2853	Tumor	8903.8624	56.2979
Cell2854	Tumor	8939.0654	-2.8196
Cell2855	Tumor	9025.0501	83.893
Cell2856	Tumor	8981.5814	60.9201
Cell2857	Tumor	8905.882	-151.8371
Cell2858	Tumor	8924.0589	-54.9929
Cell2859	Tumor	8940.164	220.0039
Cell2860	Tumor	8934.2159	183.47
Cell2861	Tumor	8854.9773	100.1662
Cell2862	Tumor	8857.6215	255.5674
Cell2863	Tumor	8952.6296	120.4746
Cell2864	Tumor	9087.0688	-20.65
Cell2865	Tumor	8939.6456	99.9511
Cell2866	Tumor	8879.2505	263.274
Cell2867	Tumor	8837.2727	-36.1874
Cell2868	Tumor	8792.1552	189.8764
Cell2869	Tumor	8833.5575	81.7853
Cell2870	Tumor	9056.1367	80.3371
Cell2871	Tumor	8825.0146	293.2647
Cell2872	Tumor	9025.8845	86.2515
Cell2873	Tumor	8950.5521	60.3847
Cell2874	Tumor	9000.261	-54.8639
Cell2875	Tumor	8845.1677	137.8566
Cell2876	Tumor	8865.3384	180.1402
Cell2877	Tumor	9106.4596	18.8183
Cell2878	Tumor	9168.7689	-57.7389
Cell2879	Tumor	8963.9272	62.9721
Cell2880	Tumor	8858.0711	-8.62
Cell2881	Tumor	8913.7488	237.6201
Cell2882	Tumor	8921.9128	142.2856
Cell2883	Tumor	9155.6007	-52.577
Cell2884	Tumor	8912.0726	138.1447
Cell2885	Tumor	8935.301	-38.8902
Cell2886	Tumor	8839.9883	-47.9856
Cell2887	Tumor	8917.798	97.0079
Cell2888	Tumor	8798.6038	174.5381
Cell2889	Tumor	8927.7233	121.5282
Cell2890	Tumor	9057.4565	-12.623
Cell2891	Tumor	8879.3673	73.0337
Cell2892	Tumor	8955.9678	184.6523
Cell2893	Tumor	8837.257	176.9934
Cell2894	Tumor	8861.6582	-56.3229
Cell2895	Tumor	8942.8052	-22.816
Cell2896	Tumor	8935.3216	-134.8764
Cell2897	Tumor	8986.279	42.0294
Cell2898	Tumor	8986.9367	56.2125
Cell2899	Tumor	8837.4903	242.7838
Cell2900	Tumor	8934.7371	27.081
Cell2901	Tumor	9005.6597	63.9602
Cell2902	Tumor	8901.6685	255.2103
Cell2903	Tumor	8874.8407	146.5097
Cell2904	Tumor	8902.0284	167.3189
Cell2905	Tumor	9149.2164	-156.3358
Cell2906	Tumor	8883.3134	194.288
Cell2907	Tumor	8891.1491	108.6307
Cell2908	Tumor	8978.6801	7.2034
Cell2909	Tumor	8974.0735	15.3579
Cell2910	Tumor	8889.1098	33.4156
Cell2911	Tumor	8917.6851	132.5462
Cell2912	Tumor	8924.2216	151.2083
Cell2913	Tumor	8880.4372	-2.9544
Cell2914	Tumor	8835.9327	216.8033
Cell2915	Tumor	8865.7128	176.5728
Cell2916	Tumor	9224.5327	-184.2686
Cell2917	Tumor	8857.1613	-50.5698
Cell2918	Tumor	8876.2769	25.885
Cell2919	Tumor	8880.0608	134.4633
Cell2920	Tumor	9048.7523	23.1573
Cell2921	Tumor	8803.1184	114.4754
Cell2922	Tumor	8879.2254	-13.0368
Cell2923	Tumor	8919.1559	110.6757
Cell2924	Tumor	9231.5451	-161.3495
Cell2925	Tumor	8807.6084	13.797
Cell2926	Tumor	8923.7159	-24.6046
Cell2927	Tumor	8983.4762	178.4059
Cell2928	Tumor	9007.7408	-118.2509
Cell2929	Tumor	8848.1208	79.6275
Cell2930	Tumor	8843.0359	207.3265
Cell2931	Tumor	8953.4262	203.104
Cell2932	Tumor	9029.8393	-74.3263
Cell2933	Tumor	8839.3681	169.3504
Cell2934	Tumor	8857.879	59.8003
Cell2935	Tumor	8896.9103	95.5478
Cell2936	Tumor	8891.4774	92.9573
Cell2937	Tumor	9278.4969	-177.3597
Cell2938	Tumor	9127.347	-43.578
Cell2939	Tumor	8990.1909	-46.5555
Cell2940	Tumor	9006.4261	52.0818
Cell2941	Tumor	9014.3958	10.2746
Cell2942	Tumor	9029.6556	-38.6423
Cell2943	Tumor	8887.6211	80.5317
Cell2944	Tumor	8838.561	54.2484
Cell2945	Tumor	8986.3571	-106.8598
Cell2946	Tumor	8932.0082	145.6857
Cell2947	Tumor	8875.797	22.4581
Cell2948	Tumor	8868.3536	19.3158
Cell2949	Tumor	8846.281	21.6718
Cell2950	Tumor	8869.0627	80.6824
Cell2951	Tumor	8791.5341	375.7917
Cell2952	Tumor	8824.9928	127.7253
Cell2953	Tumor	8976.4628	112.7902
Cell2954	Tumor	8919.1761	25.1991
Cell2955	Tumor	8877.9013	105.9633
Cell2956	Tumor	8940.43	129.1741
Cell2957	Tumor	8917.4193	99.0931
Cell2958	Tumor	8897.6292	108.874
Cell2959	Tumor	8886.7294	55.5571
Cell2960	Tumor	9143.0471	-51.8594
Cell2961	Tumor	8957.511	207.2135
Cell2962	Tumor	9026.8675	1.737
Cell2963	Tumor	8919.3464	49.596
Cell2964	Tumor	8923.621	-44.0632
Cell2965	Tumor	8928.696	189.5286
Cell2966	Tumor	9135.9303	-79.4942
Cell2967	Tumor	8837.2272	233.5333
Cell2968	Tumor	8935.0982	40.5947
Cell2969	Tumor	8918.6554	-40.0842
Cell2970	Tumor	8965.9105	179.1866
Cell2971	Tumor	8846.3595	177.2013
Cell2972	Tumor	8916.162	70.608
Cell2973	Tumor	8922.3253	-79.1852
Cell2974	Tumor	8971.1215	64.4887
Cell2975	Tumor	8964.8147	199.6483
Cell2976	Tumor	9011.1288	-122.3086
Cell2977	Tumor	8991.7635	98.2636
Cell2978	Tumor	8855.4294	286.0568
Cell2979	Tumor	8974.525	34.2556
Cell2980	Tumor	8949.9239	-132.9684
Cell2981	Tumor	8959.3874	9.0824
Cell2982	Tumor	9011.5735	-127.6978
Cell2983	Tumor	8761.1687	398.3731
Cell2984	Tumor	8891.3756	21.7114
Cell2985	Tumor	8929.7762	11.919
Cell2986	Tumor	8852.3512	-6.0838
Cell2987	Tumor	8930.4872	57.3831
Cell2988	Tumor	8856.2159	-64.9282
Cell2989	Tumor	8841.1238	-81.8634
Cell2990	Tumor	8912.1719	-106.6964
Cell2991	Tumor	8886.6977	160.7517
Cell2992	Tumor	8989.6861	91.4767
Cell2993	Tumor	9125.1869	-100.1297
Cell2994	Tumor	8888.0181	293.5883
Cell2995	Tumor	8833.9258	144.4328
Cell2996	Tumor	8890.5115	-1.6795
Cell2997	Tumor	8950.9271	-12.8782
Cell2998	Tumor	9028.3308	81.6098
Cell2999	Tumor	8837.6909	256.9983
Cell3000	Tumor	8944.129	15.9094
Cell3001	Tumor	8934.4352	-38.1947
Cell3002	Tumor	8936.2434	133.0825
Cell3003	Tumor	8887.7625	10.7701
Cell3004	Tumor	8963.1327	-84.3725
Cell3005	Tumor	8890.3258	-64.9269
Cell3006	Tumor	9190.4783	-98.0451
Cell3007	Tumor	8981.443	-35.4627
Cell3008	Tumor	8831.5211	275.0049
Cell3009	Tumor	8954.638	-79.1924
Cell3010	Tumor	8880.9476	146.7563
Cell3011	Tumor	9012.907	31.1511
Cell3012	Tumor	8893.3417	-38.328
Cell3013	Tumor	8954.9801	-21.2298
Cell3014	Tumor	8951.7863	38.0849
Cell3015	Tumor	8928.5432	217.5678
Cell3016	Tumor	8849.8626	38.97
Cell3017	Tumor	8999.1679	-93.4699
Cell3018	Tumor	8912.7808	58.743
Cell3019	Tumor	9163.556	-76.6447
Cell3020	Tumor	9027.6668	64.2712
Cell3021	Tumor	8864.9007	-118.8133
Cell3022	Tumor	9082.8379	-15.1376
Cell3023	Tumor	8870.1935	129.9711
Cell3024	Tumor	8871.1373	135.6056
Cell3025	Tumor	9111.5617	-74.5168
Cell3026	Tumor	8905.5246	-73.0185
Cell3027	Tumor	8970.4319	173.1146
Cell3028	Tumor	9048.6939	4.2173
Cell3029	Tumor	8883.2755	26.3962
Cell3030	Tumor	9007.6868	95.2602
Cell3031	Tumor	8848.3777	31.304
Cell3032	Tumor	8897.2841	135.2154
Cell3033	Tumor	8835.9363	-11.0731
Cell3034	Tumor	8955.384	-82.1568
Cell3035	Tumor	9090.4124	-140.7024
Cell3036	Tumor	8878.2781	-86.8275
Cell3037	Tumor	8972.9863	9.9822
Cell3038	Tumor	9001.7796	66.3888
Cell3039	Tumor	9065.6256	16.8269
Cell3040	Tumor	8663.3369	562.3201
Cell3041	Tumor	8817.0084	226.6649
Cell3042	Tumor	8841.7525	213.7754
Cell3043	Tumor	9123.397	-62.7834
Cell3044	Tumor	8856.134	270.1582
Cell3045	Tumor	8911.4733	-74.3365
Cell3046	Tumor	8877.9092	85.8702
Cell3047	Tumor	8835.2996	147.4662
Cell3048	Tumor	8914.3289	71.126
Cell3049	Tumor	8826.6313	24.134
Cell3050	Tumor	8956.7673	80.0426
Cell3051	Tumor	9090.7402	-23.2726
Cell3052	Tumor	8985.6694	-101.3029
Cell3053	Tumor	8899.7286	150.674
Cell3054	Tumor	9044.7211	45.6753
Cell3055	Tumor	8904.8786	90.0473
Cell3056	Tumor	8827.5669	288.6194
Cell3057	Tumor	9094.7632	3.5641
Cell3058	Tumor	8915.5884	79.5932
Cell3059	Tumor	9043.9296	-15.7498
Cell3060	Tumor	9143.6364	-35.2958
Cell3061	Tumor	8901.5195	192.2386
Cell3062	Tumor	8891.1984	89.0495
Cell3063	Tumor	8891.6049	-52.6329
Cell3064	Tumor	8934.3811	34.4977
Cell3065	Tumor	9263.5054	-167.4582
Cell3066	Tumor	8928.5292	102.6394
Cell3067	Tumor	9107.9792	-13.0547
Cell3068	Tumor	8853.7086	282.7235
Cell3069	Tumor	9010.0975	5.9696
Cell3070	Tumor	8932.8677	131.2746
Cell3071	Tumor	8881.3617	104.5467
Cell3072	Tumor	8924.0338	-22.246
Cell3073	Tumor	8957.4521	126.9753
Cell3074	Tumor	8946.7623	55.311
Cell3075	Tumor	8984.0335	89.8197
Cell3076	Tumor	8923.7635	-23.1127
Cell3077	Tumor	8898.3222	238.2517
Cell3078	Tumor	8901.9526	102.3888
Cell3079	Tumor	8933.4642	197.0752
Cell3080	Tumor	8926.177	173.5138
Cell3081	Tumor	8828.9603	337.9748
Cell3082	Tumor	8846.1117	219.5451
Cell3083	Tumor	8762.9708	415.0177
Cell3084	Tumor	8903.6832	101.337
Cell3085	Tumor	8817.4815	339.1017
Cell3086	Tumor	9158.0333	-76.7102
Cell3087	Tumor	8859.1653	-37.7922
Cell3088	Tumor	8901.1358	227.0434
Cell3089	Tumor	8838.5268	-14.2497
Cell3090	Tumor	8943.8865	18.4573
Cell3091	Tumor	8899.6621	230.6355
Cell3092	Tumor	8932.2211	204.7857
Cell3093	Tumor	9126.7976	-71.7167
Cell3094	Tumor	8899.4597	-27.1134
Cell3095	Tumor	8944.4939	-18.4251
Cell3096	Tumor	8874.405	53.7359
Cell3097	Tumor	9008.9031	121.9227
Cell3098	Tumor	8932.3671	48.463
Cell3099	Tumor	8971.1018	157.6233
Cell3100	Tumor	8849.8411	-89.7569
Cell3101	Tumor	8832.0209	348.794
Cell3102	Tumor	8896.8422	263.3289
Cell3103	Tumor	8882.3166	66.1282
Cell3104	Tumor	8928.9245	63.2286
Cell3105	Tumor	8879.9424	283.386
Cell3106	Tumor	8938.1729	118.9128
Cell3107	Tumor	8908.5586	-65.3325
Cell3108	Tumor	8821.1109	373.2118
Cell3109	Tumor	9133.6611	-19.1496
Cell3110	Tumor	8888.6058	186.174
Cell3111	Tumor	8915.0768	115.0814
Cell3112	Tumor	9043.2427	64.2085
Cell3113	Tumor	8958.5567	40.9758
Cell3114	Tumor	8884.3527	-113.778
Cell3115	Tumor	8941.1009	166.6534
Cell3116	Tumor	8856.0069	29.9142
Cell3117	Tumor	9148.8955	-23.2684
Cell3118	Tumor	8913.4868	133.9947
Cell3119	Tumor	8921.8468	-66.8027
Cell3120	Tumor	8922.1758	90.1467
Cell3121	Tumor	9000.8466	-34.92
Cell3122	Tumor	9047.6261	-68.6385
Cell3123	Tumor	8801.2023	-69.9233
Cell3124	Tumor	8860.1612	-87.6721
Cell3125	Tumor	8900.5861	40.4542
Cell3126	Tumor	8885.0634	-26.0284
Cell3127	Tumor	8922.9383	213.4869
Cell3128	Tumor	8977.4664	50.4965
Cell3129	Tumor	9017.4062	-122.1044
Cell3130	Tumor	9004.2268	48.1829
Cell3131	Tumor	8953.0246	38.7348
Cell3132	Tumor	8988.7226	-47.2337
Cell3133	Tumor	8857.8279	219.7464
Cell3134	Tumor	8897.878	119.5493
Cell3135	Tumor	9046.6212	-160.0826
Cell3136	Tumor	8881.5759	229.0853
Cell3137	Tumor	8840.9141	46.7937
Cell3138	Tumor	8902.9234	56.3942
Cell3139	Tumor	9017.9213	-61.4969
Cell3140	Tumor	8848.4046	251.4531
Cell3141	Tumor	8954.0085	93.1936
Cell3142	Tumor	8983.8553	-48.4932
Cell3143	Tumor	8995.8223	-77.4494
Cell3144	Tumor	9119.8354	-31.1045
Cell3145	Tumor	8879.9048	174.6534
Cell3146	Tumor	8931.3621	213.1638
Cell3147	Tumor	8907.944	-101.9105
Cell3148	Tumor	8948.4081	-11.4854
Cell3149	Tumor	8892.07	-59.6534
Cell3150	Tumor	8855.9039	116.1245
Cell3151	Tumor	8850.0608	65.7641
Cell3152	Tumor	8885.0996	7.5319
Cell3153	Tumor	8900.4671	1.222
Cell3154	Tumor	9063.0961	53.8719
Cell3155	Tumor	9042.9988	-52.0678
Cell3156	Tumor	8979.2803	117.1935
Cell3157	Tumor	8877.4863	30.9823
Cell3158	Tumor	8860.209	259.7199
Cell3159	Tumor	8931.0714	-35.793
Cell3160	Tumor	8976.5345	14.2113
Cell3161	Tumor	8930.625	-68.5132
Cell3162	Tumor	8917.9719	14.2752
Cell3163	Tumor	8873.0209	97.9906
Cell3164	Tumor	8873.0904	251.6274
Cell3165	Tumor	8906.403	-109.3122
Cell3166	Tumor	8873.8739	-174.1303
Cell3167	Tumor	8974.4256	106.4342
Cell3168	Tumor	9015.1913	106.9845
Cell3169	Tumor	8955.9586	-16.7066
Cell3170	Tumor	8989.3814	111.9216
Cell3171	Tumor	8971.6974	-26.0604
Cell3172	Tumor	8921.4652	225.4444
Cell3173	Tumor	8821.0873	179.9595
Cell3174	Tumor	8953.1697	-32.9259
Cell3175	Tumor	8833.7799	297.7987
Cell3176	Tumor	8988.1596	25.2928
Cell3177	Tumor	8929.3048	29.7248
Cell3178	Tumor	9014.2251	65.6163
Cell3179	Tumor	8819.9017	-110.433
Cell3180	Tumor	8926.3053	-45.1391
Cell3181	Tumor	8873.1609	90.707
Cell3182	Tumor	9135.702	-87.5441
Cell3183	Tumor	8845.1194	69.7722
Cell3184	Tumor	8984.5531	40.4207
Cell3185	Tumor	8867.8607	262.77
Cell3186	Tumor	9033.4645	-69.403
Cell3187	Tumor	8888.339	142.5488
Cell3188	Tumor	8944.2283	-24.2238
Cell3189	Tumor	9091.7025	31.5983
Cell3190	Tumor	8840.8344	247.5207
Cell3191	Tumor	9027.4783	34.0896
Cell3192	Tumor	9003.5019	-89.6235
Cell3193	Tumor	8911.8001	254.9049
Cell3194	Tumor	8866.0126	54.5332
Cell3195	Tumor	9092.3547	-23.4666
Cell3196	Tumor	9167.1591	-43.9254
Cell3197	Tumor	8806.937	191.1038
Cell3198	Tumor	9011.3319	43.6027
Cell3199	Tumor	8867.0984	62.3077
Cell3200	Tumor	9103.1064	-28.4791
Cell3201	Tumor	8934.9315	37.6475
Cell3202	Tumor	9043.708	-71.9412
Cell3203	Tumor	8936.8031	94.6567
Cell3204	Tumor	8859.8171	40.1044
Cell3205	Tumor	8935.2163	114.5009
Cell3206	Tumor	8889.7587	27.7459
Cell3207	Tumor	9148.0623	-23.3497
Cell3208	Tumor	9069.9225	51.8859
Cell3209	Tumor	8835.0659	182.0917
Cell3210	Tumor	8937.0867	91.0734
Cell3211	Tumor	8865.8829	148.2297
Cell3212	Tumor	8814.8064	-74.2713
Cell3213	Tumor	8867.1547	-54.5692
Cell3214	Tumor	8837.2371	137.3085
Cell3215	Tumor	8835.6607	73.8902
Cell3216	Tumor	8950.4934	176.6515
Cell3217	Tumor	8865.0863	165.9707
Cell3218	Tumor	8799.9252	-74.7149
Cell3219	Tumor	8809.1052	224.3119
Cell3220	Tumor	8997.2476	106.8818
Cell3221	Tumor	8995.9421	151.7182
Cell3222	Tumor	8960.9973	-141.0044
Cell3223	Tumor	9029.9512	94.1436
Cell3224	Tumor	8862.3056	0.4667
Cell3225	Tumor	8979.6048	102.5526
Cell3226	Tumor	8876.745	156.9214
Cell3227	Tumor	8966.9835	44.5749
Cell3228	Tumor	9007.4015	113.1336
Cell3229	Tumor	8947.2233	97.3629
Cell3230	Tumor	8877.1041	-45.6066
Cell3231	Tumor	8899.9787	-97.3541
Cell3232	Tumor	8992.9133	35.5876
Cell3233	Tumor	8911.5905	-31.2026
Cell3234	Tumor	8997.5739	44.0258
Cell3235	Tumor	8840.4995	250.4585
Cell3236	Tumor	8898.4463	94.7868
Cell3237	Tumor	8918.0396	171.2023
Cell3238	Tumor	8928.2371	94.205
Cell3239	Tumor	8852.1597	48.7677
Cell3240	Tumor	8826.1619	-19.4184
Cell3241	Tumor	8924.4638	250.5293
Cell3242	Tumor	8823.828	316.7167
Cell3243	Tumor	8931.976	-68.2395
Cell3244	Tumor	8961.3376	87.068
Cell3245	Tumor	8851.4222	322.0588
Cell3246	Tumor	8800.0805	-63.4872
Cell3247	Tumor	8853.1407	54.8799
Cell3248	Tumor	8854.6946	56.4926
Cell3249	Tumor	8996.9376	-62.1481
Cell3250	Tumor	8982.2291	-121.4862
Cell3251	Tumor	9024.8548	30.7677
Cell3252	Tumor	8906.112	-111.1772
Cell3253	Tumor	8859.065	-53.8172
Cell3254	Tumor	8908.8256	92.0513
Cell3255	Tumor	8854.2938	-5.3388
Cell3256	Tumor	8912.619	86.0716
Cell3257	Tumor	9169.9488	-154.4739
Cell3258	Tumor	8980.0256	78.1474
Cell3259	Tumor	8879.9883	299.8497
Cell3260	Tumor	8984.0774	-55.8772
Cell3261	Tumor	8832.8662	221.6722
Cell3262	Tumor	9007.981	116.6941
Cell3263	Tumor	8925.6297	83.5879
Cell3264	Tumor	8858.9012	112.8446
Cell3265	Tumor	8787.0774	370.0106
Cell3266	Tumor	8922.0504	36.3257
Cell3267	Tumor	8968.6435	-126.9046
Cell3268	Tumor	8908.286	219.8538
Cell3269	Tumor	9000.4908	146.0251
Cell3270	Tumor	8925.4512	128.4786
Cell3271	Tumor	8980.658	-56.9307
Cell3272	Tumor	8934.2011	167.2074
Cell3273	Tumor	8860.5495	45.1443
Cell3274	Tumor	8892.3937	15.731
Cell3275	Tumor	8820.0255	-66.6053
Cell3276	Tumor	8900.7402	131.7578
Cell3277	Tumor	8879.6797	72.23
Cell3278	Tumor	8907.7754	-81.9224
Cell3279	Tumor	8858.583	72.9559
Cell3280	Tumor	9022.2276	-168.6433
Cell3281	Tumor	8880.473	81.5634
Cell3282	Tumor	9030.8887	19.5101
Cell3283	Tumor	8944.4582	132.6994
Cell3284	Tumor	9018.3527	-166.3337
Cell3285	Tumor	8933.7625	203.1596
Cell3286	Tumor	9041.4823	-53.6389
Cell3287	Tumor	8842.9735	53.822
Cell3288	Tumor	9048.3979	10.7423
Cell3289	Tumor	8896.8333	270.7709
Cell3290	Tumor	9066.878	-58.8556
Cell3291	Tumor	9029.1315	-46.9582
Cell3292	Tumor	8859.1799	237.1153
Cell3293	Tumor	8868.5996	287.9632
Cell3294	Tumor	8979.6939	-149.3987
Cell3295	Tumor	8872.7774	54.2355
Cell3296	Tumor	8915.5724	43.7939
Cell3297	Tumor	8851.3229	332.5561
Cell3298	Tumor	8983.9369	60.7369
Cell3299	Tumor	8969.5384	48.3753
Cell3300	Tumor	8920.0954	-27.3542
Cell3301	Tumor	8889.5557	249.8594
Cell3302	Tumor	8884.7325	235.2564
Cell3303	Tumor	8825.5581	-66.1149
Cell3304	Tumor	8957.4797	51.3858
Cell3305	Tumor	8851.2436	158.2962
Cell3306	Tumor	9001.7738	-10.3168
Cell3307	Tumor	9189.0748	-72.9358
Cell3308	Tumor	8915.2517	136.7418
Cell3309	Tumor	8952.5754	50.4932
Cell3310	Tumor	8959.0629	90.1671
Cell3311	Tumor	9036.2004	58.7623
Cell3312	Tumor	8824.0093	308.595
Cell3313	Tumor	8869.439	-9.5031
Cell3314	Tumor	8877.8792	-71.1652
Cell3315	Tumor	8868.3092	144.6862
Cell3316	Tumor	8898.0035	151.4521
Cell3317	Tumor	8876.561	228.1299
Cell3318	Tumor	8997.811	11.9861
Cell3319	Tumor	8933.2359	162.0221
Cell3320	Tumor	9210.0302	-122.6663
Cell3321	Tumor	9015.872	86.73
Cell3322	Tumor	9186.7865	-155.7045
Cell3323	Tumor	8907.3967	89.4188
Cell3324	Tumor	8920.1555	12.0139
Cell3325	Tumor	8870.9068	109.9193
Cell3326	Tumor	9017.7315	-28.2156
Cell3327	Tumor	8872.4116	62.1238
Cell3328	Tumor	9018.3497	-14.925
Cell3329	Tumor	8823.6937	-122.8151
Cell3330	Tumor	8952.6627	91.9883
Cell3331	Tumor	9038.1896	-24.8861
Cell3332	Tumor	8963.7087	58.7459
Cell3333	Tumor	8968.0309	63.1001
Cell3334	Tumor	8991.4016	62.9383
Cell3335	Tumor	8943.6555	118.0196
