Cell	annotation	x.loc	y.loc	region
Cell2361	Immune	0.6866	0.1991	2
Cell2362	Endothelial	0.5648	0.1959	2
Cell2363	Epithelial	0.952	0.667	2
Cell2364	Epithelial	0.5309	0.3332	2
Cell2365	Adipocyte	0.5485	0.3362	2
Cell2366	Adipocyte	0.8958	0.8819	2
Cell2367	Muscle	0.78	0.0027	2
Cell2368	Adipocyte	0.4728	0.4567	2
Cell2369	Epithelial	0.6595	0.4791	2
Cell2370	Endothelial	0.7268	0.3816	2
Cell2371	Endothelial	0.872	0.6603	2
Cell2372	Epithelial	0.4397	0.3101	2
Cell2373	Muscle	0.8918	0.505	2
Cell2374	Epithelial	0.7785	0.8	2
Cell2375	Muscle	0.3087	0.1374	2
Cell2376	Epithelial	0.8738	0.4964	2
Cell2377	Endothelial	0.8593	0.3014	2
Cell2378	Epithelial	0.9352	0.0579	2
Cell2379	Epithelial	0.8386	0.2115	2
Cell2380	Fibroblast	0.9676	0.797	2
Cell2381	Epithelial	0.4387	0.2501	2
Cell2382	Immune	0.5648	0.3026	2
Cell2383	Epithelial	0.8248	0.4644	2
Cell2384	Adipocyte	0.6531	0.4923	2
Cell2385	Epithelial	0.8616	0.0656	2
Cell2386	Epithelial	0.6832	0.3191	2
Cell2387	Adipocyte	0.8249	0.6619	2
Cell2388	Adipocyte	0.8685	0.5898	2
Cell2389	Epithelial	0.7545	0.3802	2
Cell2390	Fibroblast	0.4691	0.0767	2
Cell2391	Adipocyte	0.9711	0.5591	2
Cell2392	Immune	0.763	0.5729	2
Cell2393	Immune	0.5134	0.3088	2
Cell2394	Immune	0.8777	0.8832	2
Cell2395	Epithelial	0.6508	0.542	2
Cell2396	Fibroblast	0.8141	0.0972	2
Cell2397	Fibroblast	0.534	0.0514	2
Cell2398	Adipocyte	0.8316	0.8926	2
Cell2399	Epithelial	0.5823	0.184	2
Cell2400	Adipocyte	0.9616	0.2606	2
Cell2401	Epithelial	0.4741	0.2011	2
Cell2402	Adipocyte	0.4813	0.2085	2
Cell2403	Adipocyte	0.7892	0.6727	2
Cell2404	Fibroblast	0.5946	0.3816	2
Cell2405	Epithelial	0.8898	0.4239	2
Cell2406	Epithelial	0.6905	0.2522	2
Cell2407	Endothelial	0.5689	0.4464	2
Cell2408	Epithelial	0.9281	0.2249	2
Cell2409	Adipocyte	0.8895	0.0371	2
Cell2410	Endothelial	0.8721	0.0433	2
Cell2411	Epithelial	0.3789	0.1987	2
Cell2412	Epithelial	0.69	0.565	2
Cell2413	Fibroblast	0.4429	0.1542	2
Cell2414	Adipocyte	0.566	0.1656	2
Cell2415	Epithelial	0.8866	0.6599	2
Cell2416	Adipocyte	0.9289	0.5698	2
Cell2417	Adipocyte	0.373	0.1634	2
Cell2418	Epithelial	0.9302	0.5429	2
Cell2419	Adipocyte	0.7875	0.0568	2
Cell2420	Adipocyte	0.8366	0.2008	2
Cell2421	Epithelial	0.7966	0.0971	2
Cell2422	Fibroblast	0.8674	0.0266	2
Cell2423	Adipocyte	0.3196	0.0312	2
Cell2424	Adipocyte	0.8665	0.1064	2
Cell2425	Fibroblast	0.5631	0.3418	2
Cell2426	Fibroblast	0.5407	0.2214	2
Cell2427	Adipocyte	0.4119	0.3334	2
Cell2428	Epithelial	0.9319	0.2838	2
Cell2429	Adipocyte	0.6985	0.173	2
Cell2430	Endothelial	0.9863	0.2721	2
Cell2431	Epithelial	0.9265	0.7582	2
Cell2432	Epithelial	0.436	0.1291	2
Cell2433	Fibroblast	0.811	0.4615	2
Cell2434	Epithelial	0.9198	0.2035	2
Cell2435	Epithelial	0.6978	0.0821	2
Cell2436	Fibroblast	0.649	0.069	2
Cell2437	Endothelial	0.3848	0.2293	2
Cell2438	Endothelial	0.6022	0.4601	2
Cell2439	Epithelial	0.9952	0.9318	2
Cell2440	Fibroblast	0.8025	0.4707	2
Cell2441	Endothelial	0.7245	0.2499	2
Cell2442	Adipocyte	0.8827	0.1492	2
Cell2443	Epithelial	0.664	0.6892	2
Cell2444	Adipocyte	0.8363	0.1341	2
Cell2445	Endothelial	0.8046	0.8577	2
Cell2446	Epithelial	0.3052	0.0446	2
Cell2447	Endothelial	0.8522	0.5674	2
Cell2448	Adipocyte	0.8756	0.0461	2
Cell2449	Epithelial	0.9649	0.8784	2
Cell2450	Epithelial	0.9669	0.9876	2
Cell2451	Adipocyte	0.9	0.1703	2
Cell2452	Fibroblast	0.5373	0.0849	2
Cell2453	Epithelial	0.7796	0.5449	2
Cell2454	Endothelial	0.4653	0.2701	2
Cell2455	Adipocyte	0.9035	0.4136	2
Cell2456	Epithelial	0.5215	0.5966	2
Cell2457	Adipocyte	0.6702	0.3974	2
Cell2458	Endothelial	0.9143	0.1532	2
Cell2459	Endothelial	0.5697	0.3001	2
Cell2460	Adipocyte	0.5806	0.3828	2
Cell2461	Fibroblast	0.896	0.9207	2
Cell2462	Adipocyte	0.9117	0.3739	2
Cell2463	Epithelial	0.9569	0.0844	2
Cell2464	Endothelial	0.756	0.0394	2
Cell2465	Endothelial	0.6797	0.7416	2
Cell2466	Immune	0.5273	0.5156	2
Cell2467	Epithelial	0.3907	0.0763	2
Cell2468	Fibroblast	0.5767	0.5752	2
Cell2469	Epithelial	0.8092	0.8121	2
Cell2470	Muscle	0.5295	0.459	2
Cell2471	Epithelial	0.8191	0.0589	2
Cell2472	Fibroblast	0.6508	0.6373	2
Cell2473	Epithelial	0.5847	0.3996	2
Cell2474	Epithelial	0.759	0.8374	2
Cell2475	Epithelial	0.658	0.5436	2
Cell2476	Epithelial	0.7488	0.5453	2
Cell2477	Adipocyte	0.9758	0.1641	2
Cell2478	Adipocyte	0.9058	0.2159	2
Cell2479	Epithelial	0.7597	0.3021	2
Cell2480	Epithelial	0.681	0.669	2
Cell2481	Epithelial	0.6298	0.4165	2
Cell2482	Adipocyte	0.5408	0.3248	2
Cell2483	Epithelial	0.7759	0.8127	2
Cell2484	Adipocyte	0.9397	0.9436	2
Cell2485	Adipocyte	0.9715	0.6287	2
Cell2486	Epithelial	0.5602	0.3173	2
Cell2487	Adipocyte	0.7986	0.4865	2
Cell2488	Endothelial	0.4895	0.3772	2
Cell2489	Adipocyte	0.8898	0.1357	2
Cell2490	Epithelial	0.6872	0.1916	2
Cell2491	Epithelial	0.6911	0.0985	2
Cell2492	Adipocyte	0.7382	0.2445	2
Cell2493	Adipocyte	0.8349	0.5206	2
Cell2494	Adipocyte	0.5445	0.3301	2
Cell2495	Adipocyte	0.6739	0.7127	2
Cell2496	Endothelial	0.3118	0.0404	2
Cell2497	Epithelial	0.59	0.3537	2
Cell2498	Epithelial	0.6905	0.4743	2
Cell2499	Fibroblast	0.9264	0.8408	2
Cell2500	Adipocyte	0.839	0.1707	2
Cell2501	Epithelial	0.5441	0.5704	2
Cell2502	Epithelial	0.9434	0.5471	2
Cell2503	Endothelial	0.4159	0.1529	2
Cell2504	Epithelial	0.837	0.0961	2
Cell2505	Adipocyte	0.7073	0.6748	2
Cell2506	Epithelial	0.6046	0.382	2
Cell2507	Adipocyte	0.964	0.5433	2
Cell2508	Adipocyte	0.8354	0.7359	2
Cell2509	Epithelial	0.7652	0.1367	2
Cell2510	Epithelial	0.5308	0.0919	2
Cell2511	Epithelial	0.9907	0.0797	2
Cell2512	Fibroblast	0.4074	0.4231	2
Cell2513	Epithelial	0.6931	0.4575	2
Cell2514	Epithelial	0.6977	0.627	2
Cell2515	Epithelial	0.5033	0.213	2
Cell2516	Adipocyte	0.8416	0.8155	2
Cell2517	Fibroblast	0.6443	0.0982	2
Cell2518	Immune	0.8568	0.1591	2
Cell2519	Endothelial	0.6218	0.146	2
Cell2520	Endothelial	0.8834	0.8594	2
Cell2521	Epithelial	0.8432	0.6726	2
Cell2522	Fibroblast	0.584	0.2297	2
Cell2523	Fibroblast	0.3545	0.1799	2
Cell2524	Adipocyte	0.418	0.2512	2
Cell2525	Epithelial	0.4726	0.1454	2
Cell2526	Epithelial	0.7587	0.3729	2
Cell2527	Epithelial	0.8838	0.3136	2
Cell2528	Endothelial	0.7764	0.1148	2
Cell2529	Adipocyte	0.5565	0.1024	2
Cell2530	Fibroblast	0.4684	0.1051	2
Cell2531	Fibroblast	0.7258	0.731	2
Cell2532	Epithelial	0.5883	0.1633	2
Cell2533	Epithelial	0.7246	0.0895	2
Cell2534	Adipocyte	0.8618	0.7454	2
Cell2535	Adipocyte	0.8536	0.9464	2
Cell2536	Endothelial	0.8755	0.2339	2
Cell2537	Fibroblast	0.4741	0.3073	2
Cell2538	Epithelial	0.6491	0.4161	2
Cell2539	Epithelial	0.5628	0.6213	2
Cell2540	Fibroblast	0.5754	0.3358	2
Cell2541	Epithelial	0.1862	0.0671	2
Cell2542	Fibroblast	0.8673	0.6858	2
Cell2543	Fibroblast	0.7947	0.0935	2
Cell2544	Adipocyte	0.6632	0.4757	2
Cell2545	Adipocyte	0.7556	0.1076	2
Cell2546	Adipocyte	0.8578	0.4551	2
Cell2547	Endothelial	0.61240000000000006	0.5318	2
Cell2548	Epithelial	0.8056	0.255	2
Cell2549	Epithelial	0.8609	0.1139	2
Cell2550	Adipocyte	0.8584	0.1436	2
Cell2551	Fibroblast	0.8343	0.3562	2
Cell2552	Epithelial	0.6525	0.4301	2
Cell2553	Epithelial	0.9815	0.44	2
Cell2554	Epithelial	0.5114	0.1542	2
Cell2555	Immune	0.9988	0.1436	2
Cell2556	Fibroblast	0.8547	0.4694	2
Cell2557	Adipocyte	0.4767	0.3443	2
Cell2558	Epithelial	0.9329	0.8123	2
Cell2559	Adipocyte	0.7285	0.4273	2
Cell2560	Adipocyte	0.938	0.1118	2
Cell2561	Epithelial	0.9752	0.0705	2
Cell2562	Epithelial	0.7226	0.3107	2
Cell2563	Epithelial	0.3818	0.1355	2
Cell2564	Epithelial	0.4238	0.2649	2
Cell2565	Epithelial	0.6969	0.2295	2
Cell2566	Adipocyte	0.9216	0.5263	2
Cell2567	Epithelial	0.7778	0.8605	2
Cell2568	Endothelial	0.8295	0.2468	2
Cell2569	Epithelial	0.7916	0.6916	2
Cell2570	Adipocyte	0.7015	0.7135	2
Cell2571	Fibroblast	0.4852	0.0168	2
Cell2572	Adipocyte	0.9294	0.3632	2
Cell2573	Epithelial	0.7679	0.2361	2
Cell2574	Epithelial	0.6142	0.0194	2
Cell2575	Endothelial	0.3497	0.0063	2
Cell2576	Endothelial	0.6923	0.7093	2
Cell2577	Epithelial	0.9032	0.1989	2
Cell2578	Fibroblast	0.3552	0.197	2
Cell2579	Epithelial	0.7209	0.2729	2
Cell2580	Epithelial	0.7631	0.6069	2
Cell2581	Adipocyte	0.5526	0.3701	2
Cell2582	Fibroblast	0.9706	0.153	2
Cell2583	Epithelial	0.9265	0.401	2
Cell2584	Epithelial	0.959	0.3622	2
Cell2585	Adipocyte	0.5161	0.0962	2
Cell2586	Epithelial	0.6629	0.4831	2
Cell2587	Fibroblast	0.7884	0.6748	2
Cell2588	Epithelial	0.9049	0.5484	2
Cell2589	Muscle	0.4451	0.3463	2
Cell2590	Adipocyte	0.7121	0.7775	2
Cell2591	Muscle	0.6535	0.2322	2
Cell2592	Endothelial	0.6815	0.7164	2
Cell2593	Fibroblast	0.8207	0.5443	2
Cell2594	Immune	0.6709	0.0381	2
Cell2595	Adipocyte	0.5857	0.3659	2
Cell2596	Epithelial	0.9147	0.4635	2
Cell2597	Endothelial	0.6914	0.3083	2
Cell2598	Fibroblast	0.9776	0.9027	2
Cell2599	Immune	0.9343	0.4686	2
Cell2600	Epithelial	0.573	0.5666	2
Cell2601	Epithelial	0.6811	0.2197	2
Cell2602	Epithelial	0.3867	0.0436	2
Cell2603	Epithelial	0.4851	0.1727	2
Cell2604	Adipocyte	0.8948	0.4824	2
Cell2605	Endothelial	0.9927	0.5567	2
Cell2606	Fibroblast	0.6673	0.539	2
Cell2607	Fibroblast	0.7971	0.8151	2
Cell2608	Epithelial	0.5692	0.1211	2
Cell2609	Endothelial	0.5983	0.5126	2
Cell2610	Epithelial	0.4669	0.2471	2
Cell2611	Adipocyte	0.5438	0.2481	2
Cell2612	Adipocyte	0.4986	0.4903	2
Cell2613	Epithelial	0.79990000000000006	0.859	2
Cell2614	Epithelial	0.3541	0.1052	2
Cell2615	Fibroblast	0.7105	0.0056	2
Cell2616	Endothelial	0.8441	0.1479	2
Cell2617	Endothelial	0.6298	0.3291	2
Cell2618	Epithelial	0.9419	0.179	2
Cell2619	Epithelial	0.8729	0.2395	2
Cell2620	Epithelial	0.7271	0.7147	2
Cell2621	Adipocyte	0.8996	0.9265	2
Cell2622	Epithelial	0.6987	0.6618	2
Cell2623	Epithelial	0.6328	0.5314	2
Cell2624	Epithelial	0.9118	0.7152	2
Cell2625	Endothelial	0.7169	0.1717	2
Cell2626	Endothelial	0.6045	0.2969	2
Cell2627	Immune	0.9483	0.3624	2
Cell2628	Muscle	0.7299	0.5755	2
Cell2629	Epithelial	0.599	0.4533	2
Cell2630	Adipocyte	0.7588	0.1262	2
Cell2631	Epithelial	0.5826	0.4725	2
Cell2632	Adipocyte	0.6736	0.0012	2
Cell2633	Adipocyte	0.7416	0.7472	2
Cell2634	Adipocyte	0.6479	0.5571	2
Cell2635	Immune	0.6008	0.5474	2
Cell2636	Endothelial	0.5717	0.3433	2
Cell2637	Epithelial	0.7633	0.0264	2
Cell2638	Fibroblast	0.8799	0.7514	2
Cell2639	Epithelial	0.4159	0.3601	2
Cell2640	Endothelial	0.9749	0.5497	2
Cell2641	Adipocyte	0.8544	0.7782	2
Cell2642	Epithelial	0.8903	0.5186	2
Cell2643	Muscle	0.6595	0.0745	2
Cell2644	Endothelial	0.4616	0.2331	2
Cell2645	Adipocyte	0.4043	0.3364	2
Cell2646	Fibroblast	0.2718	0.0046	2
Cell2647	Epithelial	0.7055	0.4613	2
Cell2648	Immune	0.7796	0.3627	2
Cell2649	Adipocyte	0.8713	0.4387	2
Cell2650	Adipocyte	0.1589	0.0666	2
Cell2651	Endothelial	0.788	0.3873	2
Cell2652	Epithelial	0.3755	0.1159	2
Cell2653	Endothelial	0.5763	0.1344	2
Cell2654	Epithelial	0.546	0.53	2
Cell2655	Endothelial	0.2256	0.068	2
Cell2656	Endothelial	0.8679	0.664	2
Cell2657	Adipocyte	0.8795	0.5358	2
Cell2658	Adipocyte	0.8746	0.2515	2
Cell2659	Endothelial	0.2125	0.0152	2
Cell2660	Epithelial	0.5214	0.322	2
Cell2661	Adipocyte	0.4889	0.21	2
Cell2662	Adipocyte	0.7043	0.7928	2
Cell2663	Endothelial	0.6258	0.0074	2
Cell2664	Epithelial	0.899	0.0417	2
Cell2665	Adipocyte	0.5329	0.3905	2
Cell2666	Adipocyte	0.7757	0.7317	2
Cell2667	Immune	0.6502	0.6725	2
Cell2668	Adipocyte	0.8951	0.0389	2
Cell2669	Epithelial	0.8086	0.6273	2
Cell2670	Epithelial	0.4688	0.1564	2
Cell2671	Adipocyte	0.6539	0.594	2
Cell2672	Adipocyte	0.7737	0.8733	2
Cell2673	Fibroblast	0.6507	0.1744	2
Cell2674	Epithelial	0.4501	0.4294	2
Cell2675	Epithelial	0.922	0.5211	2
Cell2676	Epithelial	0.71	0.7145	2
Cell2677	Epithelial	0.6075	0.4107	2
Cell2678	Epithelial	0.8719	0.5811	2
Cell2679	Endothelial	0.9241	0.7572	2
Cell2680	Fibroblast	0.9083	0.6094	2
Cell2681	Epithelial	0.4547	0.3358	2
Cell2682	Epithelial	0.7902	0.8891	2
Cell2683	Adipocyte	0.4458	0.3077	2
Cell2684	Epithelial	0.5756	0.1055	2
Cell2685	Adipocyte	0.6528	0.1414	2
Cell2686	Epithelial	0.676	0.2191	2
Cell2687	Endothelial	0.6911	0.2388	2
Cell2688	Fibroblast	0.7863	0.3353	2
Cell2689	Adipocyte	0.5984	0.5924	2
Cell2690	Endothelial	0.8184	0.0596	2
Cell2691	Adipocyte	0.4846	0.4538	2
Cell2692	Immune	0.8919	0.2194	2
Cell2693	Endothelial	0.8341	0.2709	2
Cell2694	Epithelial	0.8056	0.6901	2
Cell2695	Adipocyte	0.3541	0.0867	2
Cell2696	Epithelial	0.2977	0.0155	2
Cell2697	Adipocyte	0.967	0.112	2
Cell2698	Epithelial	0.8777	0.6826	2
Cell2699	Immune	0.4972	0.1404	2
Cell2700	Immune	0.9177	0.0396	2
Cell2701	Adipocyte	0.8065	0.8902	2
Cell2702	Adipocyte	0.982	0.6643	2
Cell2703	Endothelial	0.5486	0.43120000000000003	2
Cell2704	Fibroblast	0.2422	0.02	2
Cell2705	Epithelial	0.9004	0.9016	2
Cell2706	Adipocyte	0.5779	0.1259	2
Cell2707	Endothelial	0.7802	0.2515	2
Cell2708	Adipocyte	0.4835	0.1539	2
Cell2709	Adipocyte	0.5686	0.5983	2
Cell2710	Endothelial	0.4533	0.2276	2
Cell2711	Muscle	0.8536	0.1595	2
Cell2712	Adipocyte	0.5498	0.0828	2
Cell2713	Epithelial	0.5015	0.5802	2
Cell2714	Adipocyte	0.9411	0.7468	2
Cell2715	Adipocyte	0.6925	0.3105	2
Cell2716	Adipocyte	0.7529	0.4714	2
Cell2717	Epithelial	0.731	0.5162	2
Cell2718	Epithelial	0.394	0.0943	2
Cell2719	Immune	0.5775	0.3282	2
Cell2720	Fibroblast	0.5229	0.53	2
Cell2721	Adipocyte	0.6489	0.4173	2
Cell2722	Fibroblast	0.7974	0.5778	2
Cell2723	Epithelial	0.5481	0.5097	2
Cell2724	Epithelial	0.6938	0.6211	2
Cell2725	Endothelial	0.6643	0.5357	2
Cell2726	Adipocyte	0.7625	0.3987	2
Cell2727	Endothelial	0.2294	0.0245	2
Cell2728	Epithelial	0.3675	0.0704	2
Cell2729	Epithelial	0.5923	0.0861	2
Cell2730	Epithelial	0.5366	0.4668	2
Cell2731	Adipocyte	0.5917	0.1672	2
Cell2732	Fibroblast	0.3918	0.0513	2
Cell2733	Endothelial	0.3722	0.0827	2
Cell2734	Fibroblast	0.5179	0.5963	2
Cell2735	Epithelial	0.5835	0.0747	2
Cell2736	Fibroblast	0.6466	0.6163	2
Cell2737	Adipocyte	0.6545	0.4981	2
Cell2738	Epithelial	0.6816	0.719	2
Cell2739	Adipocyte	0.4965	0.4988	2
Cell2740	Epithelial	0.7035	0.1609	2
Cell2741	Immune	0.9674	0.9375	2
Cell2742	Epithelial	0.7271	0.3029	2
Cell2743	Epithelial	0.9947	0.9187	2
Cell2744	Adipocyte	0.5683	0.4984	2
Cell2745	Fibroblast	0.2713	0.0113	2
Cell2746	Adipocyte	0.2437	0.0905	2
Cell2747	Endothelial	0.8249	0.7452	2
Cell2748	Adipocyte	0.9684	0.7924	2
Cell2749	Fibroblast	0.9285	0.3447	2
Cell2750	Endothelial	0.7434	0.3097	2
Cell2751	Endothelial	0.4181	0.2583	2
Cell2752	Adipocyte	0.5185	0.4281	2
Cell2753	Adipocyte	0.5985	0.4266	2
Cell2754	Adipocyte	0.7054	0.2721	2
Cell2755	Adipocyte	0.7675	0.8967	2
Cell2756	Fibroblast	0.7395	0.7283	2
Cell2757	Epithelial	0.4479	0.2403	2
Cell2758	Adipocyte	0.6404	0.5354	2
Cell2759	Adipocyte	0.7067	0.5725	2
Cell2760	Epithelial	0.947	0.763	2
Cell2761	Adipocyte	0.8338	0.2493	2
Cell2762	Epithelial	0.34	0.1136	2
Cell2763	Endothelial	0.8643	0.1428	2
Cell2764	Epithelial	0.6248	0.0022	2
Cell2765	Epithelial	0.434	0.3587	2
Cell2766	Fibroblast	0.7792	0.3367	2
Cell2767	Epithelial	0.6034	0.319	2
Cell2768	Epithelial	0.8381	0.1887	2
Cell2769	Epithelial	0.7577	0.4988	2
Cell2770	Adipocyte	0.57	0.4888	2
Cell2771	Epithelial	0.4763	0.4184	2
Cell2772	Adipocyte	0.8689	0.9488	2
Cell2773	Adipocyte	0.4632	0.1665	2
Cell2774	Adipocyte	0.648	0.5315	2
Cell2775	Epithelial	0.6574	0.5044	2
Cell2776	Fibroblast	0.9519	0.2355	2
Cell2777	Endothelial	0.371	0.2267	2
Cell2778	Adipocyte	0.3691	0.1119	2
Cell2779	Adipocyte	0.9072	0.0988	2
Cell2780	Adipocyte	0.91	0.3435	2
Cell2781	Endothelial	0.8101	0.3454	2
Cell2782	Adipocyte	0.5963	0.2421	2
Cell2783	Epithelial	0.6851	0.4987	2
Cell2784	Epithelial	0.9569	0.7038	2
Cell2785	Adipocyte	0.7032	0.6792	2
Cell2786	Epithelial	0.2064	0.097	2
Cell2787	Adipocyte	0.4192	0.0597	2
Cell2788	Epithelial	0.5431	0.349	2
Cell2789	Adipocyte	0.3007	0.1354	2
Cell2790	Fibroblast	0.6334	0.6317	2
Cell2791	Epithelial	0.8398	0.2073	2
Cell2792	Immune	0.8469	0.1488	2
Cell2793	Epithelial	0.5102	0.1102	2
Cell2794	Epithelial	0.9067	0.1211	2
Cell2795	Endothelial	0.7706	0.5754	2
Cell2796	Epithelial	0.9511	0.0883	2
Cell2797	Muscle	0.567	0.2811	2
Cell2798	Fibroblast	0.6354	0.483	2
Cell2799	Adipocyte	0.8271	0.2585	2
Cell2800	Fibroblast	0.8547	0.2091	2
Cell2801	Epithelial	0.9256	0.4497	2
Cell2802	Endothelial	0.6684	0.3259	2
Cell2803	Epithelial	0.6644	0.7026	2
Cell2804	Adipocyte	0.9105	0.5238	2
Cell2805	Fibroblast	0.8942	0.0337	2
Cell2806	Muscle	0.7977	0.6478	2
Cell2807	Adipocyte	0.4432	0.3936	2
Cell2808	Epithelial	0.3432	0.0906	2
Cell2809	Fibroblast	0.9394	0.9855	2
Cell2810	Fibroblast	0.4422	0.0756	2
Cell2811	Epithelial	0.9972	0.4457	2
Cell2812	Adipocyte	0.7594	0.1155	2
Cell2813	Adipocyte	0.5647	0.4503	2
Cell2814	Epithelial	0.6973	0.3609	2
Cell2815	Epithelial	0.7866	0.3912	2
Cell2816	Epithelial	0.9607	0.5807	2
Cell2817	Fibroblast	0.7496	0.5929	2
Cell2818	Endothelial	0.8846	0.219	2
Cell2819	Endothelial	0.7512	0.5622	2
Cell2820	Epithelial	0.5744	0.1987	2
Cell2821	Epithelial	0.4414	0.1561	2
Cell2822	Epithelial	0.6672	0.317	2
Cell2823	Adipocyte	0.684	0.5774	2
Cell2824	Adipocyte	0.4915	0.0755	2
Cell2825	Fibroblast	0.8734	0.0418	2
Cell2826	Adipocyte	0.9973	0.961	2
Cell2827	Endothelial	0.3855	0.1612	2
Cell2828	Endothelial	0.5898	0.3402	2
Cell2829	Adipocyte	0.9098	0.573	2
Cell2830	Epithelial	0.5229	0.1876	2
Cell2831	Endothelial	0.5827	0.6293	2
Cell2832	Fibroblast	0.5218	0.2167	2
Cell2833	Adipocyte	0.7489	0.2957	2
Cell2834	Fibroblast	0.4484	0.3381	2
Cell2835	Epithelial	0.5972	0.4249	2
Cell2836	Epithelial	0.5381	0.1397	2
Cell2837	Epithelial	0.7653	0.1106	2
Cell2838	Epithelial	0.997	0.9583	2
Cell2839	Adipocyte	0.6574	0.5798	2
Cell2840	Fibroblast	0.386	0.1843	2
Cell2841	Epithelial	0.5023	0.4055	2
Cell2842	Epithelial	0.7874	0.0938	2
Cell2843	Adipocyte	0.8684	0.5573	2
Cell2844	Adipocyte	0.7245	0.6861	2
Cell2845	Fibroblast	0.8659	0.4144	2
Cell2846	Epithelial	0.5561	0.5271	2
Cell2847	Endothelial	0.2697	0.0363	2
Cell2848	Fibroblast	0.2327	0.0392	2
Cell2849	Immune	0.952	0.1105	2
Cell2850	Epithelial	0.7467	0.3324	2
Cell2851	Fibroblast	0.3211	0.0658	2
Cell2852	Adipocyte	0.8296	0.2521	2
Cell2853	Adipocyte	0.7919	0.5655	2
Cell2854	Adipocyte	0.4755	0.3681	2
Cell2855	Fibroblast	0.5065	0.3262	2
Cell2856	Epithelial	0.635	0.0069	2
Cell2857	Epithelial	0.6051	0.6332	2
Cell2858	Fibroblast	0.6623	0.7235	2
Cell2859	Endothelial	0.706	0.052	2
Cell2860	Epithelial	0.4343	0.2024	2
Cell2861	Adipocyte	0.5748	0.2154	2
Cell2862	Epithelial	0.9492	0.9097	2
Cell2863	Adipocyte	0.8252	0.2621	2
Cell2864	Epithelial	0.7343	0.3597	2
Cell2865	Epithelial	0.9161	0.8073	2
Cell2866	Epithelial	0.941	0.8011	2
Cell2867	Epithelial	0.9187	0.5317	2
Cell2868	Epithelial	0.3979	0.1613	2
Cell2869	Epithelial	0.8621	0.7045	2
Cell2870	Epithelial	0.6917	0.58	2
Cell2871	Epithelial	0.1931	0.0883	2
Cell2872	Fibroblast	0.8904	0.3606	2
Cell2873	Epithelial	0.7523	0.2848	2
Cell2874	Adipocyte	0.4933	0.427	2
Cell2875	Endothelial	0.9251	0.2914	2
Cell2876	Adipocyte	0.7074	0.3468	2
Cell2877	Epithelial	0.6795	0.3736	2
Cell2878	Epithelial	0.6058	0.2324	2
Cell2879	Fibroblast	0.7605	0.2676	2
Cell2880	Fibroblast	0.6989	0.6956	2
Cell2881	Fibroblast	0.9688	0.6116	2
Cell2882	Adipocyte	0.8187	0.3171	2
Cell2883	Epithelial	0.5697	0.4997	2
Cell2884	Immune	0.1855	0.0822	2
Cell2885	Adipocyte	0.8611	0.1738	2
Cell2886	Adipocyte	0.925	0.1545	2
Cell2887	Adipocyte	0.8415	0.3713	2
Cell2888	Adipocyte	0.9999	0.1119	2
Cell2889	Adipocyte	0.9637	0.6536	2
Cell2890	Adipocyte	0.3799	0.3239	2
Cell2891	Fibroblast	0.9417	0.919	2
Cell2892	Adipocyte	0.6214	0.3098	2
Cell2893	Epithelial	0.5442	0.232	2
Cell2894	Adipocyte	0.4305	0.0222	2
Cell2895	Adipocyte	0.717	0.0884	2
Cell2896	Adipocyte	0.7481	0.1236	2
Cell2897	Epithelial	0.7632	0.3147	2
Cell2898	Endothelial	0.9403	0.176	2
Cell2899	Epithelial	0.3539	0.0763	2
Cell2900	Fibroblast	0.9699	0.546	2
Cell2901	Adipocyte	0.8352	0.4708	2
Cell2902	Epithelial	0.8335	0.2172	2
Cell2903	Adipocyte	0.7531	0.0067	2
Cell2904	Fibroblast	0.6834	0.2732	2
Cell2905	Epithelial	0.4912	0.4955	2
Cell2906	Epithelial	0.819	0.5353	2
Cell2907	Epithelial	0.5303	0.5204	2
Cell2908	Epithelial	0.4087	0.204	2
Cell2909	Adipocyte	0.2463	0.073	2
Cell2910	Immune	0.7132	0.2233	2
Cell2911	Fibroblast	0.6716	0.1006	2
Cell2912	Epithelial	0.658	0.627	2
Cell2913	Epithelial	0.863	0.395	2
Cell2914	Epithelial	0.5583	0.1482	2
Cell2915	Epithelial	0.8461	0.2911	2
Cell2916	Endothelial	0.8958	0.4351	2
Cell2917	Epithelial	0.3968	0.0063	2
Cell2918	Epithelial	0.7451	0.4881	2
Cell2919	Epithelial	0.655	0.3214	2
Cell2920	Adipocyte	0.9782	0.4556	2
Cell2921	Epithelial	0.9588	0.8184	2
Cell2922	Fibroblast	0.9996	0.3363	2
Cell2923	Epithelial	0.5649	0.1262	2
Cell2924	Epithelial	0.9441	0.4229	2
Cell2925	Muscle	0.6937	0.3599	2
Cell2926	Adipocyte	0.7723	0.1524	2
Cell2927	Fibroblast	0.7803	0.396	2
Cell2928	Epithelial	0.8288	0.3507	2
Cell2929	Epithelial	0.9795	0.3852	2
Cell2930	Immune	0.4781	0.1462	2
Cell2931	Epithelial	0.9927	0.045	2
Cell2932	Adipocyte	0.1781	0.0073	2
Cell2933	Adipocyte	0.8104	0.3614	2
Cell2934	Epithelial	0.8205	0.5337	2
Cell2935	Epithelial	0.7392	0.6049	2
Cell2936	Epithelial	0.6919	0.5827	2
Cell2937	Adipocyte	0.7988	0.5246	2
Cell2938	Epithelial	0.6428	0.5607	2
Cell2939	Adipocyte	0.605	0.5086	2
